우체국구분코드,우체국우편번호,관내우체국명,지방청명,총괄국명,우체국주소,우체국전화번호,우체국FAX번호,우편영업시간,금융영업시간
64728,44965,울산웅촌우체국,부산청,남울산우체국,울산 울주군 웅촌면 곡천동문길 5,052-224-0001,052-225-7171,09:00~18:00,09:00~16:30
66133,44679,울산신정3동우편취급국,부산청,남울산우체국,울산 남구 중앙로300번길 26,052-273-7340,052-227-2915,09:00~18:00,09:00~16:30
66160,44763,울산야음APT우편취급국,부산청,남울산우체국,울산 남구 신선로 92,052-276-0007,052-276-0007,09:00~18:00,미운영
66124,44651,울산향수아파트취급국,부산청,남울산우체국,울산 남구 봉월로67번길 11-1,052-276-0114,052-276-0114,09:00~18:00,미운영
21750,25201,서원우체국,강원청,횡성우체국,강원특별자치도 횡성군 서원면 서원로 150,033-342-8000,033-342-8247,09:00~18:00,09:00~16:30
21769,25208,공근우체국,강원청,횡성우체국,강원특별자치도 횡성군 공근면 학담3길 8,033-342-3601,033-342-0618,09:00~18:00,09:00~16:30
22140,25222,횡성북천우편취급국,강원청,횡성우체국,강원특별자치도 횡성군 횡성읍 화성로 45,033-345-0505,033-345-8572,09:00~18:00,미운영
69189,63002,신창우체국,제주청,제주우체국,제주특별자치도 제주시 한경면 두신로 71,064-772-4002,064-772-5264,09:00~18:00,09:00~16:30
69223,63051,하귀우체국,제주청,제주우체국,제주특별자치도 제주시 애월읍 항몽로 26,064-713-2005,064-713-7536,09:00~18:00,09:00~16:30
69518,63243,제주대학교우편취급국,제주청,제주우체국,제주특별자치도 제주시 제주대학로 102,064-754-2382,미운영,09:00~18:00,미운영
65663,50451,밀양예림우편취급국,부산청,밀양우체국,경남 밀양시 상남면 밀양대로 1527,055-355-5768,미운영,09:00~18:00,미운영
51132,59306,장평우체국,전남청,장흥우체국,전남 장흥군 장평면 장평중앙길 37,061-862-3002,061-862-1319,09:00~18:00,09:00~16:30
51123,59301,유치우체국,전남청,장흥우체국,전남 장흥군 유치면 유치로 40,061-863-6310,061-863-6311,08:00~17:00,08:00~16:30
52924,59307,장흥장동우체국,전남청,장흥우체국,전남 장흥군 장동면 흥성로 1551,061-862-0002,061-862-1398,09:00~18:00,09:00~16:30
54455,58566,남악우체국,전남청,무안우체국,전남 무안군 삼향읍  남악2로74번길 45,061-285-0391~0392,061-285-0393,09:00~18:00,09:00~16:30
52059,58537,운남우체국,전남청,무안우체국,전남 무안군 운남면 운해로 603,061-452-4002,0505-005-1877,09:00~18:00,09:00~16:30
45214,17050,용인김량장동우편취급국,경인청,용인우체국,경기 용인시 처인구 금령로13번길 4(김량장동),031-333-4004,031-335-4567,09:00~18:00,미운영
63285,50134,거창대동우체국,부산청,거창우체국,경남 거창군 거창읍 중앙로2길 13,055-944-0801,055-944-0830,09:00~18:00,09:00~16:30
60104,50939,김해우체국,부산청,김해우체국,경남 김해시 전하로176번길 83 (전하동),055-320-9090,055-328-0154,09:00~18:00,09:00~16:30
61414,50921,김해부원동우체국,부산청,김해우체국,경남 김해시 가락로 58,055-333-0100,055-335-2630,09:00~18:00,09:00~16:30
61423,50946,김해연지우체국,부산청,김해우체국,경남 김해시 내외중앙로 120,055-326-1201,055-325-9947,09:00~18:00,09:00~16:30
61441,50955,김해외동우체국,부산청,김해우체국,경남 김해시 함박로 31,055-328-2116,055-328-0190,09:00~18:00,09:00~16:30
61450,50929,김해활천동우체국,부산청,김해우체국,경남 김해시 인제로39번길 44 (삼정동),055-333-3635,055-325-8022,09:00~18:00,09:00~16:30
61469,50814,김해삼방동우체국,부산청,김해우체국,경남 김해시 삼안로291번길 57 (삼방동),055-321-2005,055-321-8237,09:00~18:00,09:00~16:30
61478,50865,김해진영우체국,부산청,김해우체국,경남 김해시 진영읍 여래로 20번길 21,055-342-2000,055-345-1618,09:00~18:00,09:00~16:30
61496,50848,김해한림우체국,부산청,김해우체국,경남 김해시 한림면 한림로 370 (장방리),055-342-7004,055-342-6598,09:00~18:00,09:00~16:30
63043,50825,김해삼안동우체국,부산청,김해우체국,경남 김해시 삼안로77번길 17,055-334-6711,055-325-7921,09:00~18:00,09:00~16:30
63454,50805,김해상동우체국,부산청,김해우체국,경남 김해시 상동면 상동로 557 (대감리),055-323-6600,055-323-1216,09:00~18:00,09:00~16:30
63463,50800,김해생림우체국,부산청,김해우체국,경남 김해시 생림면 마사로 91 (생철리),055-335-9000,055-335-8077,09:00~18:00,09:00~16:30
63472,50968,김해주촌우체국,부산청,김해우체국,경남 김해시 주촌면 서부로1638번길 4 (천곡리),055-329-1001,055-338-5776,09:00~18:00,09:00~16:30
63481,50874,김해진례우체국,부산청,김해우체국,경남 김해시 진례면 송현로 11 (송정리),055-345-6601,055-345-8832,09:00~18:00,09:00~16:30
63490,50809,김해대동우체국,부산청,김해우체국,경남 김해시 대동면 대동로 615 (초정리),055-335-6000,055-335-6373,09:00~18:00,미운영
45536,12959,하남석해우편취급국,경인청,하남우체국,경기 하남시 하남대로777번길 14 (신장동),031-791-4344,031-791-4344,09:00~18:00,미운영
60220,46080,기장우체국,부산청,기장우체국,부산 기장군 기장읍 대변로 1,051-724-0014,0505-005-1562,09:00~18:00,09:00~16:30
12260,03087,한국방송통신대학교우편취급국,서울청,광화문우체국,서울 종로구 대학로 86 (동숭동) 역사관,02-743-0150,02-744-0151,09:00~18:00,미운영
12537,05029,건국대우편취급국,서울청,서울광진우체국,"서울 광진구 능동로 120, 학생회관  106호",02-453-3260,02-453-3261,09:00~18:00,미운영
69447,63161,제주용담2동우편취급국,제주청,제주우체국,제주특별자치도 제주시 용문로 150,064-743-2400,미운영,09:00~18:00,미운영
56093,55432,진안우체국,전북청,진안우체국,전북특별자치도 진안군 진안읍 진무로 1114,063-430-5720,063-433-5725,09:00~18:00,09:00~16:30
53494,59616,여수삼일동우체국,전남청,여수우체국,전남 여수시 여수산단로 274-5 (월하동),061-685-5000,061-685-1319,09:00~18:00,09:00~16:30
60426,48946,부산창선동우체국,부산청,부산우체국,부산 중구 광복로39번길 3-1,051-242-0304,051-246-2021,09:00~18:00,09:00~16:30
61665,51273,마산상남동우체국,부산청,마산우체국,창원시 마산합포구 북성로 96,055-242-3311,055-242-8755,09:00~18:00,09:00~16:30
13490,02880,서울성북2동우편취급국,서울청,서울성북우체국,서울 성북구 성북로 59 (성북동 133-56) 1층,02-741-0086,02-741-0086,09:00~18:00,미운영
13507,02876,한성대학교우편취급국,서울청,서울성북우체국,서울 성북구 삼선교로16길 116 (삼선동2가 389 한성대학교 우촌관102호),02-760-4235,02-760-4256,09:00~18:00,미운영
13516,02858,삼익아파트우편취급국,서울청,서울성북우체국,"서울 성북구 안암로9길 30 (안암동3가,삼익아파트)",02-923-2004,02-923-2036,09:00~18:00,미운영
13534,02744,서울장위1동우편취급국,서울청,서울성북우체국,서울 성북구 장위로 60 (장위동),02-919-6900,02-915-3383,09:00~18:00,미운영
13543,02781,서울석관1동우편취급국,서울청,서울성북우체국,서울 성북구 한천로 584 (석관동),02-957-2005,02-957-2005,09:00~18:00,미운영
63669,50316,창녕대지우체국,부산청,창녕우체국,경남  창녕군 대지면 우포2로 972-1,055-533-2011,055-533-8781,09:00~18:00,09:00~16:30
53627,61140,광주석곡우편취급국,전남청,북광주우체국,광주 북구 석곡로 605 (망월동),062-266-3399,0504-079-9819,09:00~18:00,미운영
63650,50305,창녕유어우체국,부산청,창녕우체국,경남  창녕군 유어면 유어장마로 757,055-532-8000,055-532-4806,09:00~18:00,09:00~16:30
30937,33113,은산우체국,충청청,부여우체국,충남 부여군 은산면 충절로 2794 (신대리),041-832-6100,041-832-7999,09:00~18:00,09:00~16:30
33189,33183,부여장암우체국,충청청,부여우체국,충남 부여군 장암면 장암로 18 (석동리),041-834-3100,041-834-2999,09:00~18:00,09:00~16:30
61503,50621,양산중부동우체국,부산청,양산우체국,경남 양산시 장터4길 17,055-385-1377,055-389-0732,09:00~18:00,09:00~16:30
61521,50554,양산덕계동우체국,부산청,양산우체국,경남 양산시 웅상대로 781,055-388-0601,055-366-1091,09:00~18:00,09:00~16:30
61530,50527,양산서창동우체국,부산청,양산우체국,경남 양산시 연호4길 16-4,055-365-1600,055-386-8423,09:00~18:00,09:00~16:30
61549,50503,양산통도사우체국,부산청,양산우체국,"경남 양산시 하북면 신평로 11-2, 양산통도사우체국",055-382-7113,055-382-7115,09:00~18:00,09:00~16:30
63507,50647,양산동면우체국,부산청,양산우체국,경남 양산시 동면 영천로 79,055-383-5001,055-383-5632,09:00~18:00,09:00~16:30
63516,50587,양산원동우체국,부산청,양산우체국,경남 양산시 원동면 원동마을길 20,055-382-5002,055-382-6001,09:00~18:00,09:00~16:30
14031,04975,서울경안우편취급국,서울청,서울광진우체국,서울 광진구 자양로 242 (구의동),02-446-4496,02-446-2005,09:00~18:00,미운영
35674,32255,충남도청우편취급국,충청청,홍성우체국,"충남 홍성군 홍북읍 충남대로 21, 1층 107호",041-631-2832,041-631-2833,09:00~18:00,미운영
10097,06336,서울강남우체국,서울청,서울강남우체국,서울 강남구 개포로 619(개포동),02-2040-4021,0505-005-1155,09:00~18:00,09:00~16:30
65565,50914,김해동광우편취급국,부산청,김해우체국,경남 김해시 호계로 502,055-333-8338,055-339-9709,09:00~18:00,미운영
66339,50905,김해구산동우체국,부산청,김해우체국,경남 김해시 구산로39번길 33 (구산동),055-339-5901,055-339-5903,09:00~18:00,09:00~16:30
66722,50901,김해삼계동우체국,부산청,김해우체국,경남 김해시 해반천로168번길 6 (삼계동),055-332-8450,055-332-8452,09:00~18:00,09:00~16:30
64415,52404,남해고현우체국,부산청,남해우체국,경남  남해군 고현면 탑동로 53,055-862-4001,055-863-5848,09:00~18:00,09:00~16:30
12779,03121,서울창신1동우편취급국,서울청,광화문우체국,서울 종로구 종로 328 (창신동),02-745-0015,02-745-0016,09:00~18:00,미운영
61101,47354,부산범천동우체국,부산청,부산진우체국,부산 부산진구 황령대로18번길 21,051-635-0001,051-642-4345,09:00~18:00,09:00~16:30
61183,47214,부산양정동우체국,부산청,부산진우체국,부산 부산진구 거제대로22번길 20,051-862-1884,051-851-2892,09:00~18:00,09:00~16:30
61209,47144,부산당감동우체국,부산청,부산진우체국,부산 부산진구 당감로 50-1,051-895-9399,051-892-3665,09:00~18:00,09:00~16:30
30946,33199,홍산우체국,충청청,부여우체국,충남 부여군 홍산면 동헌로 23 (남촌리),041-836-1100,041-836-1999,09:00~18:00,09:00~16:30
20744,26106,여량우체국,강원청,정선우체국,강원특별자치도 정선군 여량면 서동로 2938,033-562-4001,033-562-4003,09:00~18:00,09:00~16:30
60319,52518,사천우체국,부산청,사천우체국,경남 사천시 사천읍 진삼로 1484,055-852-2001,055-853-3824,09:00~18:00,09:00~16:30
50706,62430,광주송정동우체국,전남청,광주광산우체국,광주 광산구 광산로 35 (송정동),062-942-0420,062-944-1301,09:00~18:00,09:00~16:30
52335,62231,광주하남동우체국,전남청,광주광산우체국,광주 광산구 하남산단4번로 172(장덕동),062-951-8501,062-951-1305,09:00~18:00,09:00~16:30
10426,03140,서울종로2가우체국,서울청,광화문우체국,서울 종로구 종로17길 8 (종로2가),02-743-8973,02-747-5264,09:00~18:00,09:00~16:30
49221,12006,남양주장현취급국,경인청,남양주우체국,경기 남양주시 진접읍 장현로107번길 6-1,031-572-9985,031-572-9983,09:00~18:00,미운영
64264,52523,사천정동우체국,부산청,사천우체국,경남 사천시 정동면 상정대로 2540-49,055-852-1001,055-852-6234,09:00~18:00,09:00~16:30
67005,46008,부산모전우체국,부산청,기장우체국,부산 기장군 정관읍 모전1길 6-3,051-727-5940,051-727-5942,09:00~18:00,09:00~16:30
65449,47029,부산감전1동우편취급국,부산청,부산사상우체국,부산 사상구 낙동대로 910,051-310-1808,051-314-0622,09:00~18:00,미운영
69081,63184,제주삼담우체국,제주청,제주우체국,제주특별자치도 제주시 남성로 6,064-752-1164,064-726-3593,09:00~18:00,09:00~16:30
69330,63223,제주우체국제주지방법원출장소,제주청,제주우체국,제주특별자치도 제주시 남광북5길 3,064-722-2115,064-726-3571,09:00~18:00,미운영
69349,63011,협재우체국,제주청,제주우체국,제주특별자치도 제주시 한림읍 한림로 402,064-796-2305,064-796-9549,09:00~18:00,09:00~16:30
69474,63248,제주아라1동우편취급국,제주청,제주우체국,제주특별자치도 제주시 중앙로 579,064-702-8622,064-722-8622,09:00~18:00,미운영
50975,58296,왕곡우체국,전남청,나주우체국,전남 나주시 왕곡면 나주서부로 382,061-335-6061,061-335-6063,09:00~18:00,09:00~16:30
52684,58209,노안우체국,전남청,나주우체국,전남 나주시 노안면 금산로 29,061-335-8606,061-335-8054,09:00~18:00,09:00~16:30
40791,10342,고양일산2동우체국,경인청,고양일산우체국,경기 고양시 일산서구 원일로 90 (일산2동),031-975-2000,031-976-4825,09:00~18:00,09:00~16:30
40808,10359,고양정발산동우체국,경인청,고양일산우체국,경기 고양시 일산동구 일산로 425 (정발산동),031-911-5005,031-921-1957,09:00~18:00,09:00~16:30
40817,10244,고양탄현동우체국,경인청,고양일산우체국,경기 고양시 일산서구 현중로36번길 7 (탄현동),031-917-7005,031-921-7005,09:00~18:00,09:00~16:30
40826,10420,고양백석동우체국,경인청,고양일산우체국,경기 고양시 일산동구 강송로 123 (백석동),031-901-0100,031-908-0173,09:00~18:00,09:00~16:30
40835,10387,고양주엽동우체국,경인청,고양일산우체국,경기 고양시 일산서구 주화로 80 (주엽동),031-911-0100,031-921-1953,09:00~18:00,09:00~16:30
44502,10324,고양식사동우편취급국,경인청,고양일산우체국,경기 고양시 일산동구 위시티1로 7 상가2동 108호(식사동),031-965-4417,031-965-4420,09:00~18:00,미운영
44511,10412,고양마두1동우편취급국,경인청,고양일산우체국,경기 고양시 일산동구 일산로 284 (마두동),031-901-5577,031-908-9948,09:00~18:00,미운영
44539,10210,고양가좌동우편취급국,경인청,고양일산우체국,경기 고양시 일산서구 송산로 393 (가좌동),031-923-0105,031-923-0252,09:00~18:00,미운영
46097,10306,고양풍산동우체국,경인청,고양일산우체국,경기 고양시 일산동구 숲속마을로 56(풍동),031-901-2106,031-906-2105,09:00~18:00,09:00~16:30
65707,51209,마산합성1동우편취급국,부산청,마산우체국,경남 창원시 마산회원구 합성서1길 119,055-292-0840,055-292-0840,09:00~18:00,미운영
50377,61197,광주두암1동우체국,전남청,북광주우체국,광주 북구 군왕로 95-1 (두암동),062-266-8956,062-266-6896,09:00~18:00,09:00~16:30
50386,61129,광주문흥동우체국,전남청,북광주우체국,광주 북구 대천로 140-1 (문흥동),062-267-1306,0505-005-1834,09:00~18:00,09:00~16:30
